"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","A2061516","Detached","Discovery Ridge","07/24/2023","$1,399,999.00","$1,340,000.00","2,712","42 Discovery Ridge View SW","Calgary","2000","24","Mathew Said Morley","CMORLEMA","","Jonathan Popowich","CPOPOWJO","","CAL Zone W"
"1","S","A2050172","Detached","Charleswood","07/01/2023","$1,399,000.00","$1,340,000.00","2,360","2543 Chicoutimi Drive NW","Calgary","1970","43","Robin Clegg","CCLEGGRO","CSEMMEJO","Craig Barnes","CBARNECR","","CAL Zone NW"
"1","S","A2033877","Detached","Upper Mount Royal","07/28/2023","$1,395,000.00","$1,339,000.00","1,648","1134 Premier Way SW","Calgary","1945","127","Phil Lepage","CLEPAGPH","","Lee Elliott","CELLIOLE","","CAL Zone CC"
"1","S","A2066311","Detached","Kelvin Grove","07/29/2023","$1,295,000.00","$1,325,000.00","3,099","1304 Kelowna Crescent SW","Calgary","1962","9","Michael Wood","CWOODMI","","Jamie Newton","CNEWTOJA","","CAL Zone S"
"1","S","A2060053","Detached","McKenzie Lake","07/02/2023","$1,295,000.00","$1,325,000.00","2,778","258 Mt Norquay Park SE","Calgary","1997","9","Elaine Pippi","CPIPPIEL","","Chase Olsen","COLSENCH","","CAL Zone SE"
"1","S","A2059615","Detached","Brentwood","07/30/2023","$1,350,000.00","$1,315,000.00","2,390","5108 Baines Road NW","Calgary","1965","39","Tarek Hageahmad","CHAGEATA","CELHAGIB","Tanya d'Abadie","CDABADTA","","CAL Zone NW"
"1","S","A2067167","Detached","Crestmont","07/31/2023","$1,295,000.00","$1,305,000.00","1,593","230 Crestridge Place SW","Calgary","2016","4","Sam Corea","CCOREASA","","Jonathan Pendlebury","CPENDLJO","","CAL Zone W"
"1","S","A2061568","Detached","Tuscany","07/18/2023","$1,250,000.00","$1,305,000.00","3,169","18 Tusslewood Heights NW","Calgary","2002","7","Jeremy Campbell","CCAMPBJE1","CFENEMCH","Kelly McKelvie","CMCKELKE","","CAL Zone NW"
"1","S","A2050767","Apartment","Downtown Commercial Core","07/08/2023","$1,350,000.00","$1,300,000.00","1,902","108 9 Avenue SW Unit#1803","Calgary","2010","38","Mary-Lou McCormick","CMCCORMA1","","Donna Pullar","CPULLADO","","CAL Zone CC"
"1","S","A1253943","Detached","Wildwood","07/15/2023","$1,345,000.00","$1,300,000.00","2,679","56 45 Street SW","Calgary","2017","292","Paul Loutitt","CLOUTIPA","","Karen Snyder","CSNYDEKA1","","CAL Zone W"
"1","S","A1245466","Detached","Upper Mount Royal","07/08/2023","$1,395,000.00","$1,300,000.00","1,167","3014 10 Street SW","Calgary","1942","338","Vivienne Huisman","CFEICKVI","","Joseph Buggie","CBUGGIJO","","CAL Zone CC"
"1","S","A2060447","Detached","Rocky Ridge","07/11/2023","$1,270,000.00","$1,270,000.00","3,114","16 Rock Lake Point NW","Calgary","2023","0","Derrick Penn","CPENNDE","","Derrick Penn","CPENNDE","","CAL Zone NW"
"1","S","A2061395","Detached","Parkland","07/19/2023","$1,275,000.00","$1,260,000.00","2,237","40 Parkvista Place SE","Calgary","2007","21","Jamie Newton","CNEWTOJA","CSIMONMA3","Scott Thain","CTHAINSC","","CAL Zone S"
"1","S","A2056219","Detached","Ramsay","07/22/2023","$1,299,000.00","$1,259,000.00","1,685","1019 9 Street SE","Calgary","2017","28","Lisa O'Hara","CVANHOLI","","Christopher Duffy","CDUFFYCH","","CAL Zone CC"
"1","S","A2059224","Detached","Discovery Ridge","07/16/2023","$1,265,000.00","$1,250,000.00","3,431","125 Discovery Ridge Terrace SW","Calgary","2004","25","Kristin Mould","CMOULDKR","","Al Sarpalius","CSARPAAL","","CAL Zone W"
"1","S","A2058211","Semi Detached (Half Duplex)","Springbank Hill","07/11/2023","$1,274,900.00","$1,225,000.00","1,808","25 Elmont View SW","Calgary","2010","26","Matthew Wiebe","CWIEBEMA1","CWIEBEJA","Gillian Stewart","CSTEWAGI","","CAL Zone W"
"1","S","A2058569","Semi Detached (Half Duplex)","Windsor Park","07/11/2023","$1,248,000.00","$1,220,000.00","2,419","625 55 Avenue SW","Calgary","2022","25","Rod Vermunt","CVERMURO","","Raj Bhopla","CBHOPLRA","","CAL Zone CC"
"1","S","A2034146","Detached","Discovery Ridge","07/19/2023","$1,275,000.00","$1,216,189.00","2,972","117 Discovery Ridge Terrace SW","Calgary","2004","117","Zhong Wei","CWEIZH","","Megan Oughton","COUGHTME","","CAL Zone W"
"1","S","A2061977","Detached","Lakeview","07/07/2023","$1,049,000.00","$1,210,000.00","2,184","6219 Lloyd Crescent SW","Calgary","2004","8","Kellie Young","CBENTKE","","Drew Flemmer","CFLEMMDR","","CAL Zone W"
"1","S","A2065262","Detached","Woodbine","07/20/2023","$1,099,900.00","$1,200,000.00","3,350","416 Woodbriar Place SW","Calgary","1987","7","Ken Rigel","CRIGELKE","","Kelly L. Macdonald","CMACDOKE1","","CAL Zone S"
"1","S","A2053097","Detached","Hamptons","07/08/2023","$1,199,900.00","$1,193,900.00","3,150","167 Hamptons Terrace NW","Calgary","1998","37","Brittney MacMillan","CMACMIBR","CMACMIKE","Ping Lin","CLINPI","","CAL Zone NW"
"1","S","A2067056","Detached","Springbank Hill","07/26/2023","$1,199,888.00","$1,190,000.00","2,882","7520 Springbank Way SW","Calgary","2010","6","Maria Lizotte","CLIZOTMA","","Ross Aitken","CAITKERO","","CAL Zone W"
"1","S","A2059899","Detached","Springbank Hill","07/20/2023","$1,199,900.00","$1,190,000.00","2,828","187 Springbluff Heights SW","Calgary","2010","14","Josh Giesbrecht","CGIESBJO","","Carson Nielsen","CNIELSCA","","CAL Zone W"
"1","S","A2050478","Detached","Scenic Acres","07/06/2023","$1,259,000.00","$1,190,000.00","2,622","144 Scenic Ridge Crescent NW","Calgary","1994","42","Mike Dreger","CDREGEMI","CHEINBDO","Greg Steele","CSTEELGR","","CAL Zone NW"
"1","S","A2038634","Detached","Lake Bonavista","07/07/2023","$1,280,000.00","$1,190,000.00","2,727","1019 Lake Placid Drive SE","Calgary","1976","90","Amanda Zayonce","CZAYONAM","","Elizabeth Graham","cgrahael","","CAL Zone S"
"1","S","A2062886","Detached","Lake Bonavista","07/07/2023","$1,148,000.00","$1,185,000.00","1,545","923 Lake Christina Way SE","Calgary","1970","2","Johnny Goyetche","CGOYETJO1","","Mike Star","CSTARMI","","CAL Zone S"
"1","S","A2046784","Detached","Mahogany","07/08/2023","$1,225,000.00","$1,184,300.00","2,823","142 Mahogany Cove SE","Calgary","2017","60","Eric Leung","CLEUNGER","","Ross Pavl","CPAVLYRO","","CAL Zone SE"
"1","S","A2060144","Detached","Springbank Hill","07/19/2023","$1,198,000.00","$1,180,000.00","2,938","7767 Springbank Way SW","Calgary","2000","27","Amelita Gardner","CGARDNAM","CSIGURAL","Amy Du","CDUYA","","CAL Zone W"
"1","S","A2065569","Detached","West Springs","07/24/2023","$1,120,000.00","$1,175,000.00","2,743","7828 9 Avenue SW","Calgary","2006","4","Jacqueline Thorogood","CTHOROJA","","Lori Swizdaryk","CSWIZDLO","","CAL Zone W"
"1","S","A2058755","Semi Detached (Half Duplex)","Richmond","07/07/2023","$1,179,000.00","$1,175,000.00","2,004","2508 20 Street SW","Calgary","2023","20","Lisa Johnson","CJOHNSLI1","","Nadeem Tarmohamed","CTARMONA","","CAL Zone CC"
"1","S","A2048472","Detached","Altadore","07/10/2023","$1,174,000.00","$1,170,000.00","2,022","4117 16 Street SW","Calgary","2022","55","Justin Warthe","CWARTHJU","","Justin Warthe","CWARTHJU","","CAL Zone CC"
"1","S","A2051062","Full Duplex","West Hillhurst","07/14/2023","$1,169,000.00","$1,169,000.00","1,620","2003 5 Avenue NW","Calgary","1957","49","Angelo Mancuso","CMANCUAN","","Charles Harrison","CHARRICH2","","CAL Zone CC"
"1","S","A2045763","Detached","Strathcona Park","07/20/2023","$1,200,000.00","$1,168,500.00","3,041","132 Strathbury Circle SW","Calgary","1983","16","Danielle Payne","CPAYNEDA","","Brett Sowinski","CSOWINBR","CHAVREJU","CAL Zone W"
"1","S","A2068467","Detached","Diamond Cove","07/28/2023","$1,125,000.00","$1,150,000.00","1,924","338 Diamond Drive SE","Calgary","1994","1","Jamie Newton","CNEWTOJA","","Michael Smith","CSMITHMI4","","CAL Zone S"
"1","S","A2067284","Detached","West Springs","07/27/2023","$1,149,900.00","$1,150,000.00","2,535","21 West Grove Link SW","Calgary","2021","7","Jonathan Popowich","CPOPOWJO","CSWEETSH","Alex Hripko","CHRIPKAL","","CAL Zone W"
"1","S","A2065517","Detached","Bowness","07/28/2023","$1,250,000.00","$1,150,000.00","1,484","8019 33 Avenue NW","Calgary","1972","11","Ken Richter","CRICHTKE","","Devin Cote","CCOTEDE","","CAL Zone NW"
