"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2087012","Detached","McKenzie Towne","10/23/2023","$570,000.00","$612,000.00","1,745","5014 Elgin Avenue SE","Calgary","2008","4","Benjamin Sweet","CSWEETBE","CWYLIEWI","Kristina Lozic","CLOZICKR","","CAL Zone SE"
"501","S","A2087237","Detached","Somerset","10/27/2023","$599,888.00","$611,000.00","1,689","50 Somerset Crescent","Calgary","1999","14","Oleg Lutso","CLUTSOOL","CFOXMA","Julie Parry","CPARRYJU","","CAL Zone S"
"501","S","A2081247","Detached","Skyview Ranch","10/04/2023","$619,900.00","$611,000.00","1,631","21 Skyview Point Common NE","Calgary","2012","19","Rupinder Singh","CSINGHRU","","Sukh Singh","CSINGHSU7","","CAL Zone NE"
"501","S","A2086906","Detached","North Haven Upper","10/19/2023","$599,900.00","$610,800.00","1,080","1403 Norfolk Drive NW","Calgary","1976","6","Tod Hall","CHALLTO","CMILNETA","Helen West","CWESTHE","","CAL Zone N"
"501","S","A2088014","Detached","Parkland","10/25/2023","$599,900.00","$610,000.00","1,449","931 Parkwood Way SE","Calgary","1974","6","Ezra Malo","CMALOEZ","CHANCOAM","Dylan Oneschuk","CONESCDY","","CAL Zone S"
"501","S","A2087076","Detached","Woodbine","10/23/2023","$599,900.00","$610,000.00","2,181","3 Woodford Court SW","Calgary","1990","5","Steve Hunter","CHUNTEST","CKEYLORA","Ron Carriere","CCARRIRO1","","CAL Zone S"
"501","S","A2086732","Detached","Highland Park","10/20/2023","$630,000.00","$610,000.00","1,192","3520 Centre Street NE","Calgary","1949","9","Amit Gupta","CGUPTAAM","","Ian Choi","CCHOIHO","","CAL Zone CC"
"501","S","A2085567","Detached","Harvest Hills","10/18/2023","$589,900.00","$610,000.00","1,776","225 Harvest Hills Drive NE","Calgary","1993","13","Jessica Chan","CCHANJE1","","Noor Shihab","CSHIHANO","","CAL Zone N"
"501","S","A2084585","Detached","Haysboro","10/17/2023","$619,900.00","$610,000.00","1,106","619 84 Avenue SW","Calgary","1958","13","Dave Rose","CROSEDA","CROSESA","Tania Nelson","CNELSOTA","","CAL Zone S"
"501","S","A2077819","Detached","Kingsland","10/06/2023","$619,000.00","$610,000.00","1,004","8228 5 Street SW","Calgary","1958","32","Ross Pavl","CPAVLYRO","CROURKDA","Joaquin Benitez","CBENITJO","","CAL Zone S"
"501","S","A2077250","Detached","Winston Heights/Mountview","10/17/2023","$650,000.00","$610,000.00","1,159","16 Marlowe Place NE","Calgary","1955","32","KP Baraich","CBARAIKA","CBIEBRER","KP Baraich","CBARAIKA","","CAL Zone CC"
"501","S","A2086589","Detached","Huntington Hills","10/13/2023","$609,900.00","$609,900.00","1,156","935 Hunterston Road NW","Calgary","1969","3","Kelly Kernick","CKERNIKE","","Jun Ho Lee","CLEEJU1","","CAL Zone N"
"501","S","A2084342","Row/Townhouse","Medicine Hill","10/30/2023","$610,000.00","$609,000.00","1,595","1835 Na'a Drive SW","Calgary","2020","31","Lori Swizdaryk","CSWIZDLO","","Eric Palin","CPALINER","","CAL Zone W"
"501","S","A2085469","Detached","Southwood","10/07/2023","$579,000.00","$608,000.00","1,187","10228 8 Street SW","Calgary","1962","2","Darren Langille","CLANGIDA","","Ryan Stulp","CSTULPRY","","CAL Zone S"
"501","S","A2078568","Detached","Coventry Hills","10/13/2023","$638,000.00","$608,000.00","1,707","9 Coventry Hills Drive NE","Calgary","2003","36","Vivek Sreekumar","CSREEKVI","CLIRO1","Lana Wright","CWRIGHLA","","CAL Zone N"
"501","S","A2078245","Detached","Saddle Ridge","10/21/2023","$639,786.00","$608,000.00","1,497","303 SADDLEBROOK Way NE","Calgary","2006","38","Imtiaz Ahmed","CAHMEDIM","CJIVRAPA","Amir Sattar","CSATTAAM","","CAL Zone NE"
"501","S","A2075534","Row/Townhouse","Cranston","10/13/2023","$614,900.00","$608,000.00","1,553","161 Cranbrook Villas SE","Calgary","2016","49","William Hoes","CHOESWI1","","Al Bonneville","CBONNEAL","","CAL Zone SE"
"501","S","A2086266","Apartment","Lake Bonavista","10/25/2023","$625,000.00","$607,500.00","1,407","2204 Lake Fraser Court SE Unit#..","Calgary","2004","16","Terri Camore","CCAMORTE","","Kerry Ross","CROSSKE","","CAL Zone S"
"501","S","A2071813","Semi Detached (Half Duplex)","Evanston","10/04/2023","$619,900.00","$607,500.00","1,485","128 Evansglen Close NW","Calgary","2014","57","Rick Qi","CQIRI","","James Hielema","CHIELEJA","","CAL Zone N"
"501","S","A2079375","Detached","New Brighton","10/19/2023","$619,900.00","$606,500.00","1,757","27 Brightondale Crescent SE","Calgary","2002","41","Eric Blas","CBLASER","","Myles Duncan","CDUNCAMY","","CAL Zone SE"
"501","S","A2086763","Detached","Temple","10/27/2023","$600,000.00","$606,000.00","1,183","6779 Temple Drive NE","Calgary","1981","15","Lauren Crouse","CCROUSLA","","AJ Sidhu","CSIDHUAM1","","CAL Zone NE"
"501","S","A2082325","Detached","Tuscany","10/04/2023","$599,000.00","$605,300.00","1,443","1 Tuscany Springs Heights NW","Calgary","2003","12","Nathan Kravetsky","CKRAVENA","","Justin Calon","CCALONJU","","CAL Zone NW"
"501","S","A2087700","Detached","Arbour Lake","10/25/2023","$575,000.00","$605,000.00","1,451","302 Arbour Ridge Park NW","Calgary","1995","8","Joanna Barstad","CBARSTJO","","Sam Geram-Fard","CGERAMSA","","CAL Zone NW"
"501","S","A2087300","Detached","Canyon Meadows","10/29/2023","$615,000.00","$605,000.00","1,120","763 Cantrell Drive SW","Calgary","1973","17","Bo Wen Shi","CSHIBO","","Angela Lai","CLAIWE","","CAL Zone S"
"501","S","A2086238","Detached","Bridlewood","10/29/2023","$619,000.00","$605,000.00","1,794","334 Bridleridge Way SW","Calgary","2004","22","Marvin Uy","CUYMA","","Chetan Ranja","CRANJACH","","CAL Zone S"
"501","S","A2085395","Semi Detached (Half Duplex)","Cornerstone","10/17/2023","$585,000.00","$605,000.00","1,451","116 Corner Meadows Gate NE","Calgary","2019","10","Marnie Campbell","CCAMPBMA1","","Gagan Parmar","CPARMAGA","","CAL Zone NE"
"501","S","A2076933","Detached","New Brighton","10/29/2023","$615,000.00","$605,000.00","1,638","48 Brightondale Green SE","Calgary","2005","38","Erin Reeves","CHUCULER","","Grady Krebs","CKREBSGR","","CAL Zone SE"
"501","S","A2074890","Apartment","Eau Claire","10/12/2023","$624,900.00","$605,000.00","1,654","500 Eau Claire Avenue SW Unit#202E","Calgary","1983","52","Richard Bergeron","CBERGERI","CBERGEEL","Gizella Davis","CDAVISGI","CCREASJE","CAL Zone CC"
"501","S","A2074808","Semi Detached (Half Duplex)","Legacy","10/27/2023","$617,900.00","$605,000.00","1,608","179 Legacy Glen Parade SE","Calgary","2023","69","Joe Viani","CVIANIJO","","Jo-Ann Jaunin","CJAUNIJO","","CAL Zone S"
"501","S","A2071883","Row/Townhouse","University District","10/07/2023","$629,888.00","$605,000.00","1,266","4045 32 Avenue NW","Calgary","2018","58","Ellen Fang","CFANGEL","","Daniela Palacio","CPALACDA","","CAL Zone NW"
"501","S","A2088310","Detached","Nolan Hill","10/28/2023","$610,000.00","$603,638.00","1,079","321 Nolanfield Way NW","Calgary","2013","9","Dusko Sremac","CSREMADU","CTANHAGH","Liz Wong","CWONGEL2","","CAL Zone N"
"501","S","A2086612","Detached","Evergreen","10/19/2023","$595,000.00","$603,000.00","1,657","39 Everstone Drive SW","Calgary","2005","7","Christopher Duffy","CDUFFYCH","CAUDETCH","Clarence Kim","CKIMCL","","CAL Zone S"
"501","S","A2083551","Apartment","University District","10/15/2023","$609,900.00","$603,000.00","1,002","383 Smith Street NW Unit#204","Calgary","2020","11","Kenny Steeves","CSTEEVKE","CGREENHA","Barb Richardson","CRICHABA","","CAL Zone NW"
"501","S","A2084244","Full Duplex","Glamorgan","10/03/2023","$499,900.00","$602,000.00","2,210","4119 46 Avenue SW","Calgary","1966","4","Greg Wiseman","CWISEMGR","","Shuo Zhang","CZHANGSH2","","CAL Zone W"
"501","S","A2083716","Detached","Huntington Hills","10/13/2023","$548,000.00","$602,000.00","1,152","228 Hunterbrook Place NW","Calgary","1971","14","Julie Vesuwalla","CVESUWJU","","Perri Scarcelli","CSCARCPE","","CAL Zone N"
"501","S","A2090378","Detached","Silver Springs","10/31/2023","$585,000.00","$601,000.00","1,233","8432 62 Avenue NW","Calgary","1975","2","Sean Cochlan","CCOCHLSE","CSCHULJA","Maria Lizotte","CLIZOTMA","","CAL Zone NW"
"501","S","A2083684","Detached","Silverado","10/13/2023","$570,000.00","$600,800.00","1,687","329 Silverado Way SW","Calgary","2013","12","Jessica Holmstrom","CHOLMSJE","","Peyman Valim","CVALIMPE","","CAL Zone S"
"501","S","A2088559","Detached","Queensland","10/27/2023","$559,000.00","$600,000.00","1,866","308 Queen Anne Way SE","Calgary","1976","8","Brent Livingstone","CLIVINBR","","Simon Strydhorst","CSTRYDSI","","CAL Zone S"
"501","S","A2088032","Detached","Citadel","10/31/2023","$589,900.00","$600,000.00","1,451","109 Citadel Bluff Close NW","Calgary","2001","14","Simon Maara","CMAARASI","","Genet Mehari","CMEHARGE","","CAL Zone NW"
"501","S","A2087261","Detached","Legacy","10/16/2023","$599,000.00","$600,000.00","1,613","68 Legacy Glen Place SE","Calgary","2022","4","Natalia Alaev","CALAEVNA","","Kayla Hagen","CMCNABKA","","CAL Zone S"
"501","S","A2085286","Detached","Westgate","10/11/2023","$589,900.00","$600,000.00","1,250","76 Winslow Crescent SW","Calgary","1958","7","Lionel Sale","CSALELI","","Brett Steele","CSTEELBR","","CAL Zone W"
"501","S","A2084772","Detached","Mayland Heights","10/26/2023","$614,800.00","$600,000.00","998","1012 18 Street NE","Calgary","1958","24","Jason Haggins","CHAGGIJA","","Michelle Doudican","CNGUYEMI1","","CAL Zone NE"
"501","S","A2084717","Detached","Mayland Heights","10/19/2023","$599,000.00","$600,000.00","1,181","111 Mchugh Road NE","Calgary","1982","15","Barbra Benini","CBENINBA","","Vince Oliverio","COLIVEVI","","CAL Zone NE"
