"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2093862","Row/Townhouse","Saddle Ridge","12/07/2023","$485,000.00","$485,000.00","1,508","669 Savanna Boulevard NE Unit#213","Calgary","2023","21","Perri Scarcelli","CSCARCPE","","Jim Bryce","CBRYCEJA1","","CAL Zone NE"
"501","S","A2092386","Apartment","Beltline","12/21/2023","$495,000.00","$485,000.00","906","901 10 Avenue SW Unit#2106","Calgary","2016","41","Kevin Leung","CLEUNGKE","CWUPE1","Dorothea Sautter","CSAUTTDO","","CAL Zone CC"
"501","S","A2091551","Detached","Dover","12/05/2023","$469,900.00","$485,000.00","912","4115 30 Avenue SE","Calgary","1970","28","Elaine Pippi","CPIPPIEL","","Festus Omogiate","COMOGIFE","","CAL Zone E"
"501","S","A2090269","Row/Townhouse","Belvedere","12/01/2023","$489,999.00","$485,000.00","1,466","8502 21 Avenue SE","Calgary","2023","15","Kaitlin Gourlie","CGOURLKA","CMCCALBR","Leonardo Bombarda","CBOMBALE","",""
"501","S","A2090103","Row/Townhouse","Cornerstone","12/06/2023","$489,000.00","$485,000.00","1,411","860 Cornerstone Boulevard NE","Calgary","2021","39","Anitha Dhahan","CDHAHAAN","","Gaurav Nagpal","CNAGPAGA","","CAL Zone NE"
"501","S","A2088611","Row/Townhouse","Carrington","12/13/2023","$489,000.00","$482,500.00","1,519","14225 1 Street NW Unit#302","Calgary","2023","54","Joanna Wood","CWOODJO2","CBUNZSA","Mark Faheem","CFAHEEAM","","CAL Zone N"
"501","S","A2095459","Semi Detached (Half Duplex)","Taradale","12/16/2023","$499,900.00","$482,000.00","1,221","109 Taravista Way NE","Calgary","2000","16","Harpreet Johal","CJOHALHA","","Bhupinder Maan","CMAANBH","","CAL Zone NE"
"501","S","A2094510","Row/Townhouse","Braeside","12/07/2023","$499,900.00","$480,000.00","1,576","394 Brae Glen Crescent SW","Calgary","1972","14","Danny Greene","CGREENDA3","CGODINRY","Thomas Keeper","CKEEPETH","","CAL Zone S"
"501","S","A2097076","Detached","Coventry Hills","12/11/2023","$479,900.00","$479,900.00","1,021","110 Coverton Close NE","Calgary","1996","4","Nora Larioza","CLARIONO","","Jim Huynh","CHUYNHHA","","CAL Zone N"
"501","S","A2088451","Row/Townhouse","Copperfield","12/12/2023","$499,900.00","$479,900.00","1,701","172 Copperleaf Way SE","Calgary","2024","52","Umair Malik","CMALIKUM","","Umair Malik","CMALIKUM","","CAL Zone SE"
"501","S","A2077340","Row/Townhouse","Copperfield","12/08/2023","$499,900.00","$479,900.00","1,701","144 Copperleaf Way SE","Calgary","2023","99","Umair Malik","CMALIKUM","","Savannah Magnussen","CMAGNUSA","","CAL Zone SE"
"501","S","A2090404","Detached","Sunnyside","12/15/2023","$499,900.00","$478,500.00","892","117 8 Street NW","Calgary","1912","46","Andrew Haggith","CHAGGIAN","","Glenn Marty","CMARTYGL","","CAL Zone CC"
"501","S","A2091799","Row/Townhouse","Hamptons","12/13/2023","$499,900.00","$478,000.00","1,352","55 Hamptons Link NW","Calgary","1997","35","Alnoor Velji","CVELJIAL","","Andy Kwok","CKWOKWA","","CAL Zone NW"
"501","S","A2087278","Row/Townhouse","Seton","12/09/2023","$477,400.00","$477,400.00","1,191","562 Seton Circle SE Unit#401","Calgary","2024","51","Ben Pinckney","CPINCKBE","CHELWEJO","Non Board Member","CNONMEMB","","CAL Zone SE"
"501","S","A2091801","Detached","Marlborough","12/13/2023","$484,900.00","$477,000.00","1,442","63 Margate Place NE","Calgary","1971","38","Soon Thieu","CTHIEUSO","CTHIEUKE","Demi Tran","CTRANDI","","CAL Zone NE"
"501","S","A2090167","Detached","Applewood Park","12/06/2023","$265,000.00","$476,786.00","1,742","906 Applewood Drive SE","Calgary","1992","27","Sandra Lam","CLAMSA1","","Pasha Hafeez","CHAFEEMU","","CAL Zone E"
"501","S","A2095239","Detached","Marlborough Park","12/01/2023","$489,000.00","$476,500.00","1,185","228 Manora Crescent NE","Calgary","1974","5","Sunny Banipal","CBANIPSU","CBANIPSU","Amit Sehdev","CSEHDEAM","","CAL Zone NE"
"501","S","A2097350","Detached","Rundle","12/13/2023","$479,900.00","$475,000.00","1,289","616 Rundleville Place NE","Calgary","1976","3","Alexander Bradley","CBRADLAL","","Mohit Dhillon","CDHILLMO","","CAL Zone NE"
"501","S","A2097249","Row/Townhouse","Sage Hill","12/25/2023","$479,900.00","$475,000.00","1,183","881 SAGE VALLEY Boulevard NW Unit#404","Calgary","2015","16","Salim Syed","CSYEDSA","","Xian Meng","CMENGXI","","CAL Zone N"
"501","S","A2096154","Row/Townhouse","Saddle Ridge","12/20/2023","$480,000.00","$475,000.00","1,516","150 Savanna Street NE","Calgary","2023","19","Jazz Singh","CSINGHJA9","CPUNNAM","Neelkamal Sarao","CSARAONE","","CAL Zone NE"
"501","S","A2095566","Detached","Whitehorn","12/12/2023","$479,900.00","$475,000.00","823","4239 49 Street NE","Calgary","1978","14","Gary Banipal","CBANIPGU","CBANIPSU","Annie Demello","CTHAIAN","","CAL Zone NE"
