"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2068132","Detached","Mayland Heights","08/04/2023","$550,000.00","$604,000.00","1,066","1018 16 Street NE","Calgary","1960","10","Jordan Cullum","CCULLUMJO","CNELSOJO","Jack Doborski","CDOBORJA","","CAL Zone NE"
"501","S","A2073774","Detached","Sundance","08/22/2023","$539,900.00","$603,000.00","1,130","160 Suncrest Way","Calgary","1983","5","Andrew Haggith","CHAGGIAN","","Ana Lovric-Koscianski","CLOVRIAN","","CAL Zone S"
"501","S","A2065843","Detached","Bridlewood","08/10/2023","$619,000.00","$603,000.00","1,757","16 Bridleridge Court SW","Calgary","2004","23","Toni Tsim","CTSIMTO","","Harpreet Grewal","CGREWAHA","","CAL Zone S"
"501","S","A2062718","Detached","New Brighton","08/03/2023","$609,800.00","$603,000.00","1,634","23 Brightondale Crescent SE","Calgary","2003","31","Fanrong Zeng","CZENGFA","","Vincent Phan","CPHANVI","","CAL Zone SE"
"501","S","A2069590","Semi Detached (Half Duplex)","Belmont","08/16/2023","$599,900.00","$602,500.00","1,396","149 Belmont Drive SW","Calgary","2022","18","Rachel Vanderveen","CBAISIRA","","Mike Gill","CGILLMA4","","CAL Zone S"
"501","S","A2070899","Detached","Panorama Hills","08/15/2023","$585,000.00","$602,000.00","1,608","224 Panora Way NW","Calgary","2009","12","Casper Boone","CBOONECA1","","Chris Ford","CFORDCH","","CAL Zone N"
"501","S","A2065907","Row/Townhouse","South Calgary","08/02/2023","$574,900.00","$601,500.00","1,324","1820 34 Avenue SW Unit#4","Calgary","2004","19","Rebecca Beninger","CBENINRE","","Danny Wai","CWAIDA","","CAL Zone CC"
"501","S","A2074228","Detached","Coventry Hills","08/21/2023","$549,900.00","$600,000.00","1,824","60 Coventry Circle NE","Calgary","1998","4","Niki McCracken","CMCCRANI","","Rachel Qin","CQINRA","","CAL Zone N"
"501","S","A2073922","Detached","Bowness","08/21/2023","$579,000.00","$600,000.00","1,872","3415 Bonita Crescent NW","Calgary","1965","5","Matthew Mai","CMAIXU","","Eakbal Rhaman","CRHAMAEA","","CAL Zone NW"
"501","S","A2073724","Detached","Montgomery","08/18/2023","$589,900.00","$600,000.00","1,469","4608 22 Avenue NW","Calgary","1952","2","Ken Richter","CRICHTKE","","Ken Richter","CRICHTKE","","CAL Zone NW"
"501","S","A2072505","Row/Townhouse","University District","08/18/2023","$595,000.00","$600,000.00","1,162","92 Norford Common NW","Calgary","2020","8","Jamie Ostby","COSTBYJA","CMCINTJE","Roberta Gibbons","CGIBBORO","","CAL Zone NW"
"501","S","A2071771","Detached","Legacy","08/18/2023","$600,000.00","$600,000.00","1,733","1136 Legacy Circle SE","Calgary","2020","9","Dusko Sremac","CSREMADU","","Susan King","CKINGSU","","CAL Zone S"
"501","S","A2071158","Detached","Monterey Park","08/14/2023","$599,000.00","$600,000.00","2,045","7252 California Boulevard NE","Calgary","1996","11","Danh Tran","CTRANCO","","Danh Tran","CTRANCO","","CAL Zone NE"
"501","S","A2071148","Detached","Sage Hill","08/14/2023","$589,900.00","$600,000.00","1,597","131 Sage Hill Way NW","Calgary","2010","10","Stephanie Campbell","CCAMPBST","CGAUTHZO","Kevin Franks","CFRANKKE","","CAL Zone N"
"501","S","A2070827","Detached","Temple","08/15/2023","$549,800.00","$600,000.00","1,788","12 Templehill Bay NE","Calgary","1978","12","Brady Layton","CLAYTOBR","","Moe Jarrah","CJARRAMO","","CAL Zone NE"
"501","S","A2068899","Detached","Auburn Bay","08/11/2023","$559,900.00","$600,000.00","1,362","124 Auburn Bay View SE","Calgary","2007","15","Justin Wiechnik","CWIECHJU","","Carl Mah","CMAHCA","","CAL Zone SE"
"501","S","A2067969","Detached","North Haven","08/14/2023","$579,000.00","$600,000.00","1,561","4920 Nelson Road NW","Calgary","1964","3","Tara Molina","CMOLINTA","","Tony Ng","CNGTO","","CAL Zone N"
"501","S","A2065841","Detached","Temple","08/15/2023","$605,000.00","$600,000.00","1,230","43 Templeridge Bay NE","Calgary","1978","29","G.S. Nanar","CNANARGU","","G.S. Nanar","CNANARGU","","CAL Zone NE"
"501","S","A2059191","Detached","Riverbend","08/17/2023","$619,000.00","$600,000.00","1,911","26 Riverside Way SE","Calgary","1989","56","Timothy MacDonald","CMACDOTI1","CMADISLA","Dusty Dancer","CDANCEDU","","CAL Zone SE"
"501","S","A2054565","Apartment","Mahogany","08/02/2023","$599,900.00","$600,000.00","921","24 Mahogany Path SE Unit#202","Calgary","2020","60","Greg Wiseman","CWISEMGR","","Ross Aitken","CAITKERO","","CAL Zone SE"
"501","S","A2069816","Detached","Hidden Valley","08/14/2023","$574,900.00","$599,000.00","1,289","84 Hidden Vale Close NW","Calgary","1993","10","Andrea Wittig","CWITTIAN","","Cindy Skrukwa","CSKRUKCI","","CAL Zone N"
"501","S","A2058513","Detached","Chaparral","08/11/2023","$609,000.00","$599,000.00","1,901","131 Chaparral Ridge Circle SE","Calgary","1998","56","Jayesh Chaudhary","CCHAUDJA","CPATELSA3","Tomasz Samborski","CSAMBOTO","","CAL Zone S"
"501","S","A2062244","Detached","Harvest Hills","08/15/2023","$585,000.00","$598,500.00","1,429","214 Harvest Oak Rise NE","Calgary","1997","33","Justin Havre","CHAVREJU","CHAYLEBE","Stacey Page","CPAGEST","","CAL Zone N"
"501","S","A2067216","Detached","MacEwan Glen","08/10/2023","$549,900.00","$598,000.00","1,253","240 MacEwan Park View NW","Calgary","1994","15","Christopher Duffy","CDUFFYCH","CAUDETCH","Gaganjit Multani","CMULTAGA","","CAL Zone N"
"501","S","A2067037","Detached","Cranston","08/12/2023","$600,000.00","$597,000.00","1,940","31 Cranwell Green SE","Calgary","2006","16","Justin Havre","CHAVREJU","CNICKEHE","Gloria Sun","CSUNWE","","CAL Zone SE"
"501","S","A2050713","Detached","Hawkwood","08/08/2023","$590,000.00","$597,000.00","1,287","43 Hawksbrow Road NW","Calgary","1983","81","Wei Liao","CLIAOWE","","Andrea Tessier","CTESSIAN","","CAL Zone NW"
"501","S","A2071831","Detached","Kingsland","08/16/2023","$525,000.00","$595,000.00","1,310","8023 7 Street SW","Calgary","1957","6","Benjamin Sweet","CSWEETBE","CWYLIEWI","Brandon Harris","CHARRIBR","","CAL Zone S"
"501","S","A2071143","Detached","Highwood","08/10/2023","$600,000.00","$595,000.00","1,152","69 Hartford Road NW","Calgary","1958","6","Irina Lucardie","CLUCARIR","","Zhigang Zhang","CZHANGZH","","CAL Zone CC"
"501","S","A2069362","Detached","Tuscany","08/08/2023","$609,999.00","$595,000.00","1,342","58 Tuscany Ridge Terrace NW","Calgary","2004","12","Tony Cusano","CCUSANTO","","Tim Lind","CLINDTI","","CAL Zone NW"
